token,sentiment
otherwise,0.291666667
otherworldliness,0.25
otherworldly,-0.875
otiose,-0.75
out,-0.375
out-and-out,0.625
out-and-outer,0.875
out-herod,-0.75
out-of-bounds,-0.25
out-of-date,-0.75
out-of-school,-0.625
out-of-the-way,-0.25
outcaste,-0.75
outclass,-0.25
outclassed,-0.5
outcry,-0.5
outdated,-0.75
outface,-0.5
outfitted,-0.5
outlandishly,0.5
outlandishness,0.375
outlaw,-0.333333333
outlawed,-0.75
outlined,0.75
outpatient,-0.625
outrage,-0.25
outraged,-0.625
outrageously,-0.625
outrank,0.625
outright,-0.416666667
outshine,0.375
outsider,-0.6875
outsize,-0.25
outsized,-0.25
outspoken,-0.25
outspokenly,0.625
outspokenness,0.375
outstanding,0.25
outstare,-0.5
outtake,-0.625
outward,-0.375
outwear,0.25
over,0.4375
over-crowding,-0.375
over-embellished,-0.25
over-the-counter,-0.625
over-the-hill,0.5
over-the-top,-0.25
overabundant,-0.25
overachiever,0.5
overacting,-0.75
overage,0.5
overaged,0.5
overambitious,0.25
overanxiety,-0.5
overappraisal,0.5
overawe,-0.375
overawed,-0.375
overbear,-0.25
overbearingly,0.375
overbearingness,-0.25
overbid,-0.25
overbite,-0.25
overblown,-0.3125
overboard,-0.25
overboil,-0.25
overbusy,0.25
overcall,-0.25
overcareful,0.5
overcast,-0.625
overcautious,0.25
overcharge,0.25
overclothe,-0.5
overcloud,-0.375
overcome,-0.541666667
overcompensate,0.625
overcompensation,-0.3125
overconfidence,0.5
overconfident,0.5
overcredulity,0.25
overcredulous,0.625
overcritical,-0.625
overcrop,-0.375
overcultivate,-0.375
overcurious,0.625
overdelicate,-0.625
overdraw,0.625
overdress,-0.5
overdressed,-0.25
overdue,-0.25
overemotional,-0.625
overemphasis,0.25
overenthusiastic,0.375
overestimate,0.291666667
overestimation,0.3125
overexcited,-0.25
overexert,-0.25
overexertion,-0.875
overexploit,-0.25
overexpose,-0.25
overextend,-0.25
overfatigue,-0.25
overfeed,-0.25
overfeeding,-0.375
overflow,-0.375
overfond,0.25
overgreedy,-0.25
overgrowth,-0.25
overhasty,-0.5
overhear,-0.625
overheat,-0.5
overheating,-0.375
overindulgence,0.25
overjealous,-0.25
overjoyed,-0.5
overkill,-0.25
overlapping,-0.25
overload,-0.375
overlook,0.25
overlooking,-0.25
overmodest,0.5
overmuch,-0.25
overnice,0.25
overpowered,-0.5
overpoweringly,-0.625
overpraise,0.375
overprice,0.625
overpriced,0.25
overprotection,-0.375
overproud,-0.25
overreach,0.25
overreaching,0.5
overrefined,0.875
override,0.25
oversensitive,0.25
oversensitiveness,-0.25
overserious,-0.25
oversexed,0.375
overshadow,0.375
overshielding,-0.375
overshoot,0.375
oversight,-0.375
oversimplified,0.625
oversize,-0.25
oversized,-0.25
oversolicitous,-0.25
overspend,0.5
overstate,0.625
overstock,-0.25
overstrain,-0.25
overstretch,-0.375
overstuffed,-0.5
oversuspicious,-0.25
overtake,-0.375
overtax,-0.25
overtire,-0.25
overtly,0.5
overtone,0.25
overturn,-0.375
overturned,-0.5
overvaliant,0.25
overvaluation,0.375
overvalue,0.25
overweary,-0.25
overweening,-0.3125
overwhelmed,-0.5
overwhelmingly,-0.625
overwrought,-0.25
ovotestis,-0.25
ovular,0.25
owlishly,0.5
owned,-0.25
oxford,-0.375
oxidizable,0.375
oxymoron,0.25
oxyopia,0.375
oxytocic,-0.375
ozaena,-0.875
ozena,-0.875
pabulum,0.375
pachydermatous,-0.25
pacific,0.4375
pacifically,0.5
pacification,-0.5
pacifistically,0.5
pacify,0.75
pacifying,0.25
packed,-0.25
paddle,-0.625
pagan,-0.4375
paid,0.208333333
pain,-0.4375
pain-free,-0.25
pained,-0.25
painful,-0.71875
painfully,-0.375
painfulness,-0.25
painkiller,-0.25
painless,-0.416666667
painlessly,-0.5
painstakingly,0.625
painstakingness,0.25
painted,-0.25
paired,0.25
palatial,0.625
palaver,0.25
pale,-0.40625
paleness,-0.5
pall,0.208333333
palladio,0.25
palliate,-0.375
palliation,-0.625
palliative,-0.5625
pallid,-0.333333333
pallidly,0.25
pallidness,-0.5
pallor,-0.5
pally,0.375
palm-shaped,0.25
palmate,0.25
palmately,0.5
palmatifid,0.25
palmetto,-0.25
palmitin,-0.375
palmy,0.375
palpability,-0.5
palpable,0.4375
palpitation,-0.25
palsied,-0.5
palsy,-0.25
palsy-walsy,0.375
paltry,-0.25
pamperer,0.375
panache,-0.25
panadol,-0.625
pancarditis,0.25
pancreatitis,-0.75
pandemic,-0.375
pandemonium,-0.25
pandurate,0.25
panduriform,0.25
paneled,-0.25
panencephalitis,0.25
pang,-0.416666667
panhandle,-0.25
panoply,0.625
panoptic,0.375
pansinusitis,-0.5
pantalooned,-0.25
pantheism,0.25
pantheon,0.25
panting,-0.25
paperboard,0.5
paperhanger,-0.375
papery,0.25
papilla,-0.25
papillate,-0.5
papovavirus,-0.25
pappose,-0.25
parabolic,0.25
parabolical,0.25
paraboloidal,0.25
paradigm,-0.25
paradisaic,-0.25
paradisaical,-0.25
paradisal,-0.25
paradisiac,-0.25
paradisiacal,-0.25
paradisial,-0.625
paradoxical,0.25
paradoxically,0.5
paraesthesia,-0.5
paragon,0.75
paragraph,0.25
parallax,-0.5
parallel,-0.25
paralyse,-0.375
paralytic,-0.416666667
paralytical,-0.25
paralyze,-0.375
paralyzed,-0.625
parametritis,-0.25
paramnesia,-0.375
paramountcy,0.375
paramyxovirus,-0.25
paranasal,-0.25
paranoia,-0.75
paranoid,-0.375
paranormal,-0.5625
paraparesis,-0.5
paraphrastic,-0.375
paraphrenia,-0.25
paraphysis,0.25
paraplegic,-0.75
paraprofessional,-0.625
parapsychological,-0.25
parapsychology,-0.375
parasite,-0.4375
parasitically,0.625
parasiticidal,0.875
parasitism,-0.5
paratyphoid,-0.25
parchment,0.5
paregmenon,-0.25
parentally,0.5
parenthetically,0.5
parentless,-0.625
paresis,-0.375
paresthesia,-0.5
paretic,-0.25
pareve,-0.625
paripinnate,0.25
parkinson's,-0.5
parkinsonism,-0.5
parochial,0.375
parochially,0.5
parosamia,-0.375
parotitis,-0.375
paroxetime,-0.25
parrot,-0.5
parrotlike,-0.75
parsimonious,-0.625
parted,0.25
parthenocarpy,-0.5
parthenogenetic,-0.75
parthenote,-0.25
partial,0.4375
particular,0.40625
particularly,0.25
parturient,0.375
parve,-0.625
parvo,-0.25
parvovirus,-0.25
passing,-0.25
passionateness,0.25
passionless,-0.3125
passively,0.375
passiveness,-0.25
passivity,-0.25
passport,0.25
past,-0.25
pasteurellosis,-0.25
pasteurisation,-0.875
pasteurization,-0.875
pastness,-0.625
pastoral,0.5
pasture,-0.25
pastureland,-0.25
patched,-0.25
patchiness,0.25
patchy,-0.75
patent,0.4375
patently,0.625
paternalism,0.375
paternalistic,0.25
paternally,0.5
pathetic,-0.416666667
pathless,-0.25
pathogen,0.375
pathogenesis,0.375
pathogenically,0.5
pathologic,-0.75
pathological,-0.75
pathologically,0.25
pathology,0.75
pathos,-0.375
patience,0.75
patiently,0.375
patriarch,0.375
patronise,-0.375
patronisingly,0.625
patronize,-0.375
patronizingly,0.625
patter,-0.25
pattern,0.25
patzer,-0.625
paucity,-0.625
paved,-0.25
pawky,-0.375
paxil,-0.25
pay,0.25
payback,-0.25
paygrade,0.25
paying,0.375
payoff,0.5
peace-loving,0.25
peaceable,0.25
peaceably,0.5
peaceful,-0.208333333
peacefully,0.625
peacefulness,-0.375
peachy,0.625
peacock,0.25
peaky,0.375
peanut,0.25
peasant,-0.25
peaty,0.25
peccable,-0.375
peccadillo,-0.25
peccant,-0.375
peckish,-0.25
pectinate,0.25
pectinidae,0.25
peculiarity,0.3125
peculiarly,0.375
pedagogically,0.5
pedagogics,0.25
pedagogy,0.25
pedantic,0.5
pedantically,0.5
pediculosis,-0.875
pediocactus,-0.25
pedionomus,0.25
pedunculate,-0.25
peeled,0.625
peerless,0.375
peeve,-0.5
peeved,-0.5
peevish,-0.25
peevishly,0.5
peevishness,-0.5
pejorative,-0.5
pekoe,0.375
peliosis,-0.625
pell-mell,0.375
pellagra,-0.75
pellucid,0.25
pellucidly,0.5
pellucidness,-0.25
peltate,0.25
pemphigus,-0.5
penally,0.375
penalty,-0.375
penetrable,0.625
penetratingly,0.375
penetratively,0.375
penicillamine,-0.25
penicillin-resistant,0.25
penitent,-0.625
penitential,0.75
penitentially,0.625
penitently,0.625
penmanship,0.5
penniless,-0.875
penny-pinching,0.375
penpusher,-0.625
pensionary,0.25
pensioner,0.25
pensively,0.375
pentaerythritol,-0.25
pentastomida,0.5
pentecostalism,0.25
penurious,-0.75
penuriously,0.5
pep,0.25
pepcid,-0.25
peppery,-0.375
peppiness,0.25
peppy,0.25
peptising,-0.375
peptizing,-0.375
perceivable,0.5625
perceptible,0.416666667
perceptibly,0.375
perception,0.25
perceptive,0.375
perceptively,0.625
perceptiveness,0.208333333
perceptually,0.375
perched,0.25
perchloride,0.625
percipient,0.25
perdition,-0.375
perdurability,-0.375
peremptorily,0.375
peremptory,-0.75
perennial,0.25
perennially,0.25
perfect,0.708333333
perfectible,0.5
perfection,-0.625
perfectionism,-0.375
perfectionist,-0.5
perfectly,0.375
perfidious,-0.5
perfidiously,0.5
perfidiousness,0.375
perfidy,0.375
perfumed,-0.625
perfunctory,-0.5
pericarditis,-0.5
peril,-0.25
perilously,0.25
periodically,0.5
periodicity,-0.25
periodontitis,0.375
peripeteia,0.25
peripetia,0.25
peripety,0.25
perishable,-0.375
peritonitis,-0.5
peritrate,-0.25
peritrichous,-0.375
perjury,-0.25
perked,0.25
perkily,0.5
perkiness,-0.625
perleche,-0.625
permanent,-0.625
permeant,-0.25
permeating,-0.25
permeation,0.25
permeative,-0.25
permissible,0.25
permissibly,0.5
permissively,0.5
permissiveness,0.5
permit,-0.25
permutable,0.375
permutation,0.5
pernicious,-0.75
perniciously,0.5
perniciousness,-0.375
pernickety,0.25
peronospora,-0.5
peronosporaceae,0.75
peroration,0.375
perpendicular,-0.25
perpendicularity,-0.25
perplexed,-0.375
perplexedly,0.5
perplexity,-0.75
persevering,0.625
perseveringly,0.25
persistent,0.5
persistently,0.375
persisting,-0.25
persnickety,-0.3125
person-to-person,0.25
personable,0.75
personal,0.5
personate,-0.25
perspicacious,0.375
perspicuous,0.25
perspicuously,0.5
persuadable,-0.375
persuasible,-0.375
persuasion,-0.625
persuasive,0.375
persuasively,0.5
pertinacious,-0.5
pertinaciously,0.5
pertness,-0.625
perturbation,-0.333333333
perturbing,-0.625
pertussis,-0.375
pervaporate,-0.25
pervaporation,-0.375
pervasive,-0.25
pervasively,0.5
pervasiveness,-0.5
perversely,-0.5625
perversion,0.375
perversity,0.25
perversive,-0.625
perverted,0.8125
pesky,-0.625
pessimal,-0.625
pessimism,-0.25
pessimistic,-0.25
pessimistically,0.375
pessimum,-0.625
pester,-0.25
pestered,-0.25
pestering,-0.625
pesthouse,0.375
pestiferous,-0.333333333
pestilent,-0.3125
pestilential,0.25
pet,0.25
petiolule,0.25
petitionary,0.375
petrified,-0.416666667
petromyzon,-0.25
petticoated,-0.5
pettifogger,-0.75
pettifogging,-0.375
petting,-0.5
pettish,-0.25
pettishly,0.5
pettishness,-0.5
petty,-0.25
petulance,-0.5
petulant,-0.25
petulantly,0.5
phagocyte,0.375
phagocytic,0.625
phalacrosis,-0.625
phalangitis,-0.25
phalarope,0.5
phalloplasty,-0.5
phallus,0.375
phantasm,-0.375
phantasma,-0.375
phantasmagoric,-0.375
phantasmagorical,-0.375
phantasmal,-0.25
phantasy,-0.25
phantom,-0.375
pharisaic,0.375
pharisaical,0.375
pharmacist,0.25
pharmacologically,0.375
pharyngitis,-0.5
phascogale,0.375
phenaphen,-0.625
pheniramine,-0.375
phenomenal,0.5
phenomenon,0.375
phensuximide,-0.25
phenyltoloxamine,-0.375
phenytoin,-0.5
philanthropic,0.25
philanthropically,0.5
philatelically,0.5
philemon,-0.5
philistine,0.5
phillidae,0.25
philophylla,0.25
philosophic,-0.375
philosophical,-0.375
philosophically,0.5
phimosis,0.5
phlebitis,-0.625
phlebodium,0.375
phlebothrombosis,-0.25
phlebotomus,-0.25
phlebotomy,-0.25
phlegmatic,0.625
phlegmatical,0.625
phlegmatically,0.5
phobia,0.25
phobic,-0.625
phocomelia,-0.25
phone,-0.625
phoney,-0.5
phony,-0.5
photalgia,0.25
photogenic,0.25
photographic,0.25
photophobia,0.25
photoretinitis,-0.625
phrenetic,-0.375
phrenitis,-0.75
phrenology,0.25
phthiriidae,-0.5
phthirius,-0.75
phthirus,-0.75
phyllidae,0.25
phylliform,0.25
phylloclad,0.25
phylloclade,0.25
phyllode,0.25
phyllorhynchus,0.25
phyllostomatidae,0.25
phyllostomidae,0.25
phylogenetically,0.375
physiatrics,-0.25
physic,0.25
physicality,-0.25
physicalness,-0.5
physiotherapist,-0.75
physiotherapy,-0.25
physostigmine,0.375
phytophthora,-0.75
pi,-0.25
pianism,0.25
pianissimo,-0.375
piano,-0.375
picaninny,-0.375
picaresque,-0.5
piccaninny,-0.375
pickaninny,-0.375
pickle,-0.375
picklepuss,-0.375
pickup,0.4375
picky,0.25
pictographic,-0.25
pictorial,0.625
pictorially,0.375
picturesquely,0.375
picturesqueness,0.875
pid,-0.75
pieplant,0.25
pierce,0.25
piercingly,-0.625
pietism,-0.5
pietistic,0.375
pietistical,0.375
piety,-0.25
piffle,0.375
pigeon-breasted,-0.5
piggishly,0.5
pigheaded,-0.5
pike,0.375
pilary,-0.375
pilea,-0.5
piles,-0.375
pill,-0.375
pillory,-0.375
pilocarpine,-0.375
pilose,-0.375
pilotless,-0.25
pilous,-0.375
pimpled,-0.375
pimply,-0.375
pinafore,-0.25
pinchbeck,-0.375
pinched,-0.3125
pine,0.5
pining,-0.375
pinkeye,-0.5
pinkie,-0.25
pinky,-0.25
pinnacle,-0.25
pinnate,0.25
pinnated,0.25
pinnately,0.25
pinnatifid,0.25
pinnatisect,0.25
pinny,-0.25
pinpoint,0.75
pint-size,-0.375
pint-sized,-0.375
pinter,-0.25
pinto,-0.25
pious,0.4375
piously,0.6875
piousness,-0.25
piperazine,-0.375
piquant,0.208333333
piquantly,0.5
piratically,0.5
pissed,-0.5
pisser,-0.5
pissis,0.25
pistillode,0.25
pitch-black,-0.375
pitch-dark,-0.375
piteous,-1
piteously,0.5
pithy,0.3125
pitiable,-0.6875
pitiably,0.75
pitiful,-0.75
pitiless,-0.6875
pitilessly,0.375
pitilessness,-0.75
pittance,-0.375
pituitary,-0.375
pity,-0.53125
pitying,-0.875
pitymys,0.375
pityriasis,-0.625
pivotal,0.375
pizzaz,0.25
pizzazz,0.25
pkd,-0.75
placable,0.375
placate,0.75
placating,-0.625
placatingly,0.375
placative,-0.625
placatory,-0.625
place,0.375
placidly,0.625
placidness,-0.375
placidyl,-0.25
placoid,-0.25
plagiarise,-0.5
plagiarised,-0.375
plagiaristic,-0.375
plagiarize,-0.5
plagiarized,-0.375
plague,-0.225
plaguey,-0.291666667
plaguily,-0.5
plaguy,-0.5625
plainly,0.625
plaint,-0.625
plaintive,-0.75
plaintively,0.5
plaintiveness,-0.375
planate,0.25
planetary,-0.5
plangency,0.25
plank-bed,-0.5
planless,0.25
plant,-0.25
planula,0.375
plasm,-0.25
plasma,-0.375
plasmodiidae,-0.375
plasmodiophoraceae,-0.375
plastically,0.25
plat,0.25
platelike,-0.25
platitudinal,-0.25
platitudinous,-0.25
platonic,0.625
platyhelminth,0.25
plaudit,0.375
plaudits,0.375
plausive,0.375
playable,0.5
playful,0.5
playfully,0.5
pleading,-0.625
pleadingly,0.5
pleasant,0.625
pleasant-tasting,0.25
pleasantly,0.625
pleasantness,0.25
pleasantry,0.625
please,0.625
pleased,-0.416666667
pleaser,0.75
pleasing,0.666666667
pleasingly,0.75
pleasingness,0.625
pleasurable,0.25
pleasurably,0.25
plectognath,-0.375
pledge,-0.3125
pledged,0.25
plenarily,0.5
plenary,0.25
plenteous,-0.25
plenteously,0.5
plentifully,0.5
plethoric,-0.25
pleuralgia,-0.625
pleurisy,-0.25
pleurodynia,-0.625
pliable,0.25
pliant,0.4375
pliantly,0.5
plodder,0.375
ploddingly,0.5
plonk,-0.875
plot,0.375
ploughed,-0.5
plowed,-0.5
pluckily,0.5
plucky,0.625
plum,0.25
plumcot,0.25
plume,-0.208333333
plumed,-0.291666667
plumelike,-0.25
plumlike,0.25
plummy,0.375
plumy,-0.333333333
pluperfect,0.25
pluralist,-0.75
plus,0.5625
plushy,-0.375
pluvial,-0.5
pluvious,-0.5
ply,0.25
pneumatically,0.375
pneumococcus,-0.625
pneumoconiosis,-0.25
pneumonectomy,-0.5
pneumonia,-0.875
pneumonic,-0.625
pneumonitis,-0.25
pneumonoconiosis,-0.25
pneumothorax,-0.25
po-faced,-0.25
pocked,-0.25
pockmarked,-0.25
podalgia,-0.25
poet,0.5
poetic,-0.375
poetically,0.5
poetiser,-0.5
poetizer,-0.5
poignance,-0.375
poignancy,-0.625
poignantly,0.375
point,0.21875
pointilism,-0.25
pointless,-0.6875
pointlessly,0.5
poise,-0.5
poison,-0.325
poisoner,-0.5
poisonous,-0.583333333
poisonously,0.375
polarisation,0.375
polarity,0.25
polarization,0.375
polecat,-0.375
polemically,0.375
polio,-0.625
poliomyelitis,-0.625
poliovirus,-0.5
polish,0.625
polite,0.416666667
politely,0.375
politeness,0.5
poll,-0.375
pollinosis,-0.25
polliwog,-0.25
pollyannaish,0.5
pollywog,-0.25
polo-neck,0.375
poltroon,0.625
polyarteritis,-0.375
polychaeta,0.25
polychromatic,0.625
polychrome,0.625
polychromic,0.625
polycythemia,-0.375
polydactyly,-0.25
polydipsia,-0.625
polygonally,0.5
polyhidrosis,-0.25
polyneuritis,-0.625
polynomial,-0.25
polyphonically,0.375
polyplacophore,-0.375
polysomy,0.375
polysyllabic,-0.375
polysyllabically,0.5
polytheistic,0.25
polyuria,-0.5
polyvalent,0.5
pomaded,0.25
pomp,0.375
pompadour,0.375
pomposity,-0.25
pompous,-0.25
pompously,0.5
pompousness,-0.25
ponderable,0.3125
ponderously,0.4375
pone,-0.625
pong,-0.625
ponstel,-0.5
pontifical,-0.25
pontificate,0.25
pooh-pooh,-0.625
poor,-0.527777778
poor-spirited,-0.625
poorly,-0.625
popishly,0.5
popularisation,0.375
popularity,0.375
popularization,0.375
porcellionidae,-0.625
poriferous,-0.625
pornographically,0.375
porous,-0.4375
porphyria,-0.625
portentous,0.333333333
portentously,0.5
porticoed,0.375
portly,0.25
porzana,-0.5
pose,-0.333333333
poser,-0.375
positionable,0.625
positive,0.375
positivism,0.25
positivity,0.375
possess,0.5
possessive,0.75
possessively,0.375
possessiveness,0.25
possibility,-0.4375
possible,0.291666667
possibleness,-0.25
post-it,-0.25
posterboard,0.5
posthitis,-0.625
posthumously,-0.25
postiche,-0.375
postmortal,-0.25
postmortem,-0.25
postulate,0.5
posturing,-0.25
potable,0.25
potboiler,-0.75
potency,0.25
potent,0.25
potential,-0.25
potentiality,0.625
pothead,-0.25
potholed,-0.25
potluck,0.25
potpourri,0.25
potto,0.375
potty,-0.25
pouter,-0.375
poutingly,0.5
poverty,-0.75
poverty-stricken,-0.875
power-assisted,-0.375
powerful,0.28125
powerfully,0.25
powerlessly,0.375
powerlessness,-0.5
pox,-0.5
pplo,-0.5
practicable,0.375
practicably,0.375
practical,0.3125
practice,0.25
practiced,0.4375
pragmatic,0.25
pragmatical,0.25
pragmatically,0.375
praiseful,0.375
praiseworthily,0.75
praiseworthiness,0.5
praiseworthy,0.75
praising,0.375
prance,-0.25
prankishness,0.25
prater,-0.25
prayerful,0.375
pre-eclampsia,-0.375
pre-eminently,0.25
pre-existent,-0.5
pre-existing,-0.5
preachification,0.375
preaching,-0.25
preachment,0.5
preachy,0.375
precancerous,-0.625
precarious,-0.458333333
precariously,0.5
precative,-0.625
precatory,-0.625
precaution,-0.625
precedence,-0.25
precedency,-0.25
precedented,0.25
precedential,0.375
precinct,0.375
preciosity,0.75
preciousness,0.5
precipitant,-0.5
precipitate,-0.5
precipitating,-0.25
precipitous,-0.25
precipitously,0.25
precise,0.8125
precisely,0.375
precision,-0.25
preclinical,-0.25
preclusive,0.25
precociously,0.5
preconceived,-0.375
precooked,0.25
precursory,-0.25
predestinate,0.25
predestine,0.25
predicament,-0.625
predictability,-0.375
predictably,-0.25
predisposed,-0.25
predominance,-0.25
predomination,-0.25
preeclampsia,-0.375
preeminence,0.75
preeminent,0.25
preeminently,0.25
preen,-0.3125
preexistent,-0.5
preexisting,-0.5
prefer,0.4375
preferable,0.625
preferably,0.375
preferentially,0.5
preferred,0.4375
preform,0.25
prehensile,0.625
prehistoric,-0.375
prehistorical,-0.25
prejudge,-0.625
prejudice,-0.625
prejudicial,-0.875
prejudicious,-0.875
prematurely,0.5
premium,0.75
premonition,-0.375
premonitory,-0.25
prenatal,-0.25
preoccupied,0.25
prepared,0.25
prepossess,0.25
prepossessing,0.375
preposterous,0.625
preposterously,0.375
presbyopia,-0.375
presciently,-0.25
presence,0.375
present,-0.25
presentably,0.5
presentiment,-0.375
preservable,0.5
preservation,-0.375
preserve,-0.375
preserving,-0.375
presidency,0.25
presidential,-0.375
pressed,0.25
pressingly,0.375
pressor,-0.375
prestigious,0.625
prestissimo,-0.375
presume,-0.5
presumed,-0.625
presumptive,0.5
presumptuous,0.25
presumptuously,0.5
presumptuousness,-0.5
presymptomatic,-0.25
preteen,0.5
preteenager,0.5
pretence,-0.291666667
pretend,-0.25
pretense,-0.291666667
preternaturally,0.375
prettily,0.75
prettiness,0.625
pretty-pretty,0.5
prevail,0.375
prevalence,0.5
prevenient,0.375
prevent,0.25
preventable,0.625
previous,-0.3125
previse,-0.25
prey,0.5
priapism,-0.25
price,0.375
priceless,0.25
pricelessness,0.5
pricey,0.25
prick,-0.416666667
pricker,0.25
prickling,-0.5625
prickly,-0.5
pricy,0.25
pridefulness,0.25
prie-dieu,-0.5
priest-doctor,0.25
priggish,0.75
priggishly,0.5
priggishness,-0.25
prim,0.34375
primarily,0.25
primate,0.5
prime,0.291666667
primed,0.375
primitively,0.375
primly,0.5
primness,-0.4375
primo,0.375
primogeniture,0.25
primping,0.5
princedom,0.25
principle,0.625
principled,0.875
prink,0.5
printable,0.75
priodontes,0.25
priority,-0.25
prise,0.5
prison,-0.25
prissily,0.5
prissy,0.5
privacy,0.25
privateness,0.25
privily,0.25
privy,0.25
prize,0.5
pro-inflammatory,-0.5
pro-life,-0.375
pro-lifer,-0.25
proaccelerin,-0.375
probation,-0.25
probationary,-0.75
probative,0.375
probity,0.75
problematic,-0.625
problematical,-0.625
procaryote,-0.25
procaryotic,-0.375
process,-0.25
processed,-0.5
processing,0.25
procession,0.25
prochlorperazine,-0.375
proclaim,0.625
procrastination,-0.5
proctalgia,-0.5
proctitis,-0.25
procurable,0.625
prodigality,0.25
prodigious,0.375
prodigy,0.25
prodromal,-0.25
prodromic,-0.25
produced,-0.375
production,-0.25
productive,0.666666667
productively,0.375
profanation,0.625
profanatory,-0.375
profane,-0.35
profanely,0.625
profaneness,-0.3125
professedly,-0.375
professional,-0.25
professionally,0.375
professorially,0.5
proficient,0.75
proficiently,0.5
profit,0.6875
profit-maximising,0.375
profit-maximizing,0.375
profitability,0.75
profitable,0.34375
profitableness,0.75
profitably,0.375
profitless,-0.75
profitlessly,-0.75
profligacy,0.3125
profound,0.4
profuse,-0.375
profuseness,-0.5
profusion,-0.5
progeria,-0.625
prognathic,-0.25
prognathous,-0.25
progressive,0.625
prohibitive,-0.25
prohibitory,-0.25
proinflammatory,-0.5
project,0.25
projectile,-0.25
prokaryote,-0.25
prokaryotic,-0.375
prolate,0.25
prolific,0.375
prolificacy,0.25
prolixity,-0.5
prolixness,-0.5
prometheus,-0.25
prominence,0.25
prominent,-0.375
promiscuity,0.25
promiscuously,0.375
promiscuousness,0.25
promising,0.375
promisingly,0.5
prompting,-0.25
promptness,-0.25
prone,-0.5
proneness,0.5
pronounce,0.5
pronounceable,0.75
pronounced,0.25
pronto,0.5
pronunciation,0.25
proofed,-0.375
proofread,0.25
propagate,0.25
propagator,-0.25
propanamide,-0.375
propellant,0.75
propellent,0.75
propelling,0.75
proper,0.5
properly,0.4375
properness,0.625
prophecy,0.375
prophesy,0.25
prophetically,0.5
prophylactic,0.21875
prophylaxis,0.375
